"zone","year","yrwgtsum","nonNAarea","yrwgtmean","plot_with"
3,2023,28986507.08,856593.2568,33.83928936,"surfaceSalinity_Summer"
3,2024,28902216.99,856593.2568,33.74088783,"surfaceSalinity_Summer"
5,1998,31967547.36,944992.3502,33.82836629,"surfaceSalinity_Summer"
5,1999,31967640,944992.3502,33.82846432,"surfaceSalinity_Summer"
5,2000,31968303.42,944992.3502,33.82916635,"surfaceSalinity_Summer"
5,2001,31963381.69,944992.3502,33.82395813,"surfaceSalinity_Summer"
5,2002,31962805.24,944992.3502,33.82334813,"surfaceSalinity_Summer"
5,2003,31962525.21,944992.3502,33.8230518,"surfaceSalinity_Summer"
5,2004,31968328.3,944992.3502,33.82919268,"surfaceSalinity_Summer"
5,2005,31973804.47,944992.3502,33.83498762,"surfaceSalinity_Summer"
5,2006,31974997.65,944992.3502,33.83625025,"surfaceSalinity_Summer"
5,2007,31971085.13,944992.3502,33.83210999,"surfaceSalinity_Summer"
5,2008,31991121.32,944992.3502,33.85331247,"surfaceSalinity_Summer"
5,2009,32004468.43,944992.3502,33.86743651,"surfaceSalinity_Summer"
5,2010,31980889.15,944992.3502,33.84248469,"surfaceSalinity_Summer"
5,2011,31950154.21,944992.3502,33.80996068,"surfaceSalinity_Summer"
5,2012,31974256.41,944992.3502,33.83546586,"surfaceSalinity_Summer"
5,2013,31960193.82,944992.3502,33.82058469,"surfaceSalinity_Summer"
5,2014,31943009.21,944992.3502,33.80239977,"surfaceSalinity_Summer"
5,2015,31909194.62,944992.3502,33.76661685,"surfaceSalinity_Summer"
5,2016,32041870.81,944992.3502,33.90701607,"surfaceSalinity_Summer"
5,2017,31957042.3,944992.3502,33.81724973,"surfaceSalinity_Summer"
5,2018,31928676.71,944992.3502,33.78723299,"surfaceSalinity_Summer"
5,2019,31963905.8,944992.3502,33.82451275,"surfaceSalinity_Summer"
5,2020,31962466.64,944992.3502,33.82298981,"surfaceSalinity_Summer"
5,2021,31917468.08,944992.3502,33.77537191,"surfaceSalinity_Summer"
5,2022,32039993.21,944992.3502,33.90502918,"surfaceSalinity_Summer"
5,2023,31979458.9,944992.3502,33.84097119,"surfaceSalinity_Summer"
5,2024,31985356.57,944992.3502,33.84721216,"surfaceSalinity_Summer"
0,1998,36595987.94,1081648.024,33.83354577,"surfaceSalinity_Summer"
0,1999,36595917.8,1081648.024,33.83348093,"surfaceSalinity_Summer"
0,2000,36596262.97,1081648.024,33.83380005,"surfaceSalinity_Summer"
0,2001,36595012.29,1081648.024,33.83264377,"surfaceSalinity_Summer"
0,2002,36594981.66,1081648.024,33.83261545,"surfaceSalinity_Summer"
0,2003,36594923.67,1081648.024,33.83256184,"surfaceSalinity_Summer"
0,2004,36596145.06,1081648.024,33.83369103,"surfaceSalinity_Summer"
0,2005,36582694.4,1081648.024,33.82125569,"surfaceSalinity_Summer"
0,2006,36584658.04,1081648.024,33.82307111,"surfaceSalinity_Summer"
0,2007,36596250.76,1081648.024,33.83378876,"surfaceSalinity_Summer"
0,2008,36602970.73,1081648.024,33.84000147,"surfaceSalinity_Summer"
0,2009,36582255.47,1081648.024,33.8208499,"surfaceSalinity_Summer"
0,2010,36563022.42,1081648.024,33.80306865,"surfaceSalinity_Summer"
0,2011,36551543.46,1081648.024,33.79245618,"surfaceSalinity_Summer"
0,2012,36594303.39,1081648.024,33.83198838,"surfaceSalinity_Summer"
0,2013,36582380.77,1081648.024,33.82096574,"surfaceSalinity_Summer"
0,2014,36597070.18,1081648.024,33.83454632,"surfaceSalinity_Summer"
0,2015,36614331.8,1081648.024,33.85050495,"surfaceSalinity_Summer"
0,2016,36639891.5,1081648.024,33.87413529,"surfaceSalinity_Summer"
0,2017,36627552,1081648.024,33.86272723,"surfaceSalinity_Summer"
0,2018,36601811.17,1081648.024,33.83892944,"surfaceSalinity_Summer"
0,2019,36617637.1,1081648.024,33.85356075,"surfaceSalinity_Summer"
0,2020,36599494.04,1081648.024,33.83678722,"surfaceSalinity_Summer"
0,2021,36598110.45,1081648.024,33.83550806,"surfaceSalinity_Summer"
0,2022,36591483.1,1081648.024,33.82938098,"surfaceSalinity_Summer"
0,2023,36598270.27,1081648.024,33.83565582,"surfaceSalinity_Summer"
0,2024,36670849.22,1081648.024,33.90275616,"surfaceSalinity_Summer"
1,1998,47895136.37,1414462.801,33.86100811,"surfaceSalinity_Summer"
1,1999,47895154.46,1414462.801,33.8610209,"surfaceSalinity_Summer"
1,2000,47895249.05,1414462.801,33.86108777,"surfaceSalinity_Summer"
1,2001,47894185.74,1414462.801,33.86033603,"surfaceSalinity_Summer"
1,2002,47894423.27,1414462.801,33.86050396,"surfaceSalinity_Summer"
1,2003,47894672.99,1414462.801,33.86068051,"surfaceSalinity_Summer"
1,2004,47894977.41,1414462.801,33.86089573,"surfaceSalinity_Summer"
1,2005,47896605.21,1414462.801,33.86204655,"surfaceSalinity_Summer"
1,2006,47894223.44,1414462.801,33.86036268,"surfaceSalinity_Summer"
1,2007,47886749.11,1414462.801,33.85507846,"surfaceSalinity_Summer"
1,2008,47903243.77,1414462.801,33.86673989,"surfaceSalinity_Summer"
1,2009,47892810.91,1414462.801,33.85936405,"surfaceSalinity_Summer"
1,2010,47875590.51,1414462.801,33.84718954,"surfaceSalinity_Summer"
1,2011,47814167.53,1414462.801,33.80376458,"surfaceSalinity_Summer"
1,2012,47846493.42,1414462.801,33.82661841,"surfaceSalinity_Summer"
1,2013,47867839.34,1414462.801,33.84170959,"surfaceSalinity_Summer"
1,2014,47867152.32,1414462.801,33.84122388,"surfaceSalinity_Summer"
1,2015,47873859.48,1414462.801,33.84596572,"surfaceSalinity_Summer"
1,2016,47926664.79,1414462.801,33.88329814,"surfaceSalinity_Summer"
1,2017,47911705.02,1414462.801,33.87272185,"surfaceSalinity_Summer"
1,2018,47883230.91,1414462.801,33.85259116,"surfaceSalinity_Summer"
1,2019,47858101.15,1414462.801,33.83482487,"surfaceSalinity_Summer"
1,2020,47869004.45,1414462.801,33.8425333,"surfaceSalinity_Summer"
1,2021,47897333.94,1414462.801,33.86256175,"surfaceSalinity_Summer"
1,2022,47952409.93,1414462.801,33.90149949,"surfaceSalinity_Summer"
1,2023,47880778.52,1414462.801,33.85085737,"surfaceSalinity_Summer"
1,2024,47901164.56,1414462.801,33.86526993,"surfaceSalinity_Summer"
4,1998,34902044.2,1030353.571,33.87385184,"surfaceSalinity_Summer"
4,1999,34902521.55,1030353.571,33.87431513,"surfaceSalinity_Summer"
4,2000,34901670.83,1030353.571,33.87348947,"surfaceSalinity_Summer"
4,2001,34903269.84,1030353.571,33.87504137,"surfaceSalinity_Summer"
4,2002,34902308.36,1030353.571,33.87410821,"surfaceSalinity_Summer"
4,2003,34903268.35,1030353.571,33.87503993,"surfaceSalinity_Summer"
4,2004,34900381.26,1030353.571,33.87223788,"surfaceSalinity_Summer"
4,2005,34861424.36,1030353.571,33.83442863,"surfaceSalinity_Summer"
4,2006,34888221.93,1030353.571,33.86043676,"surfaceSalinity_Summer"
4,2007,34887028.53,1030353.571,33.85927851,"surfaceSalinity_Summer"
4,2008,34927157.75,1030353.571,33.89822556,"surfaceSalinity_Summer"
4,2009,34921322.46,1030353.571,33.89256217,"surfaceSalinity_Summer"
4,2010,34911386.24,1030353.571,33.88291867,"surfaceSalinity_Summer"
4,2011,34890393.21,1030353.571,33.86254408,"surfaceSalinity_Summer"
4,2012,34877213.73,1030353.571,33.84975286,"surfaceSalinity_Summer"
4,2013,34895712.26,1030353.571,33.86770643,"surfaceSalinity_Summer"
4,2014,34876996.32,1030353.571,33.84954185,"surfaceSalinity_Summer"
4,2015,34906659.24,1031035.805,33.8559137,"surfaceSalinity_Summer"
4,2016,34931217.74,1031035.805,33.87973295,"surfaceSalinity_Summer"
4,2017,34866888.68,1031035.805,33.81734029,"surfaceSalinity_Summer"
4,2018,34928487.07,1031035.805,33.87708448,"surfaceSalinity_Summer"
4,2019,34919570.99,1031035.805,33.86843679,"surfaceSalinity_Summer"
4,2020,34910203.54,1031035.805,33.85935131,"surfaceSalinity_Summer"
4,2021,34884085.14,1031035.805,33.83401911,"surfaceSalinity_Summer"
4,2022,34901916.95,1031035.805,33.85131416,"surfaceSalinity_Summer"
4,2023,34878255.4,1030353.571,33.85076384,"surfaceSalinity_Summer"
4,2024,34927942.99,1030353.571,33.89898767,"surfaceSalinity_Summer"
9,1998,19837546.14,585915.4158,33.85735485,"surfaceSalinity_Summer"
9,1999,19834772.85,585915.4158,33.85262158,"surfaceSalinity_Summer"
9,2000,19834748.7,585915.4158,33.85258037,"surfaceSalinity_Summer"
9,2001,19836015.94,585915.4158,33.8547432,"surfaceSalinity_Summer"
9,2002,19834684.52,585915.4158,33.85247083,"surfaceSalinity_Summer"
9,2003,19834172.53,585915.4158,33.851597,"surfaceSalinity_Summer"
9,2004,19835487.29,585915.4158,33.85384095,"surfaceSalinity_Summer"
9,2005,19840947.34,585915.4158,33.86315978,"surfaceSalinity_Summer"
9,2006,19833626.62,585915.4158,33.85066528,"surfaceSalinity_Summer"
9,2007,19809063.69,585915.4158,33.80874297,"surfaceSalinity_Summer"
9,2008,19829393.69,585915.4158,33.84344081,"surfaceSalinity_Summer"
9,2009,19831373.43,585915.4158,33.84681968,"surfaceSalinity_Summer"
9,2010,19836602.78,585915.4158,33.85574479,"surfaceSalinity_Summer"
9,2011,19832599.83,585915.4158,33.84891283,"surfaceSalinity_Summer"
9,2012,19831267.26,585915.4158,33.84663848,"surfaceSalinity_Summer"
9,2013,19824045.18,585915.4158,33.83431234,"surfaceSalinity_Summer"
9,2014,19822236.53,585915.4158,33.83122545,"surfaceSalinity_Summer"
9,2015,19818572.24,585915.4158,33.82497149,"surfaceSalinity_Summer"
9,2016,19822562.12,585915.4158,33.83178115,"surfaceSalinity_Summer"
9,2017,19832021.25,585915.4158,33.84792534,"surfaceSalinity_Summer"
9,2018,19819134.06,585915.4158,33.82593037,"surfaceSalinity_Summer"
9,2019,19811163.71,585915.4158,33.81232714,"surfaceSalinity_Summer"
9,2020,19833277.71,585915.4158,33.85006978,"surfaceSalinity_Summer"
9,2021,19853699.23,585915.4158,33.88492383,"surfaceSalinity_Summer"
9,2022,19873858.83,585915.4158,33.91933083,"surfaceSalinity_Summer"
9,2023,19814593.32,585915.4158,33.81818055,"surfaceSalinity_Summer"
9,2024,19830591.78,585915.4158,33.84548561,"surfaceSalinity_Summer"
8,1998,22642820.22,669919.9383,33.79929291,"surfaceSalinity_Summer"
8,1999,22642678.49,669919.9383,33.79908134,"surfaceSalinity_Summer"
8,2000,22637940.47,669919.9383,33.79200884,"surfaceSalinity_Summer"
8,2001,22641430.98,669919.9383,33.79721917,"surfaceSalinity_Summer"
8,2002,22644356.32,669919.9383,33.80158587,"surfaceSalinity_Summer"
8,2003,22642567.31,669919.9383,33.79891539,"surfaceSalinity_Summer"
8,2004,22643471.66,669919.9383,33.80026533,"surfaceSalinity_Summer"
8,2005,22637105.77,669919.9383,33.79076287,"surfaceSalinity_Summer"
8,2006,22623890.48,669919.9383,33.77103619,"surfaceSalinity_Summer"
8,2007,22640216.79,669919.9383,33.79540673,"surfaceSalinity_Summer"
8,2008,22641078.43,669919.9383,33.79669292,"surfaceSalinity_Summer"
8,2009,22621311.46,669919.9383,33.76718645,"surfaceSalinity_Summer"
8,2010,22623032.74,669919.9383,33.76975582,"surfaceSalinity_Summer"
8,2011,22614807.41,669919.9383,33.75747775,"surfaceSalinity_Summer"
8,2012,22642005.89,669919.9383,33.79807735,"surfaceSalinity_Summer"
8,2013,22626675.91,669919.9383,33.77519404,"surfaceSalinity_Summer"
8,2014,22632828.99,669919.9383,33.78437885,"surfaceSalinity_Summer"
8,2015,22639075.62,669919.9383,33.79370328,"surfaceSalinity_Summer"
8,2016,22628232.96,669919.9383,33.77751828,"surfaceSalinity_Summer"
8,2017,22620067.79,669919.9383,33.76533001,"surfaceSalinity_Summer"
8,2018,22621140.08,669919.9383,33.76693062,"surfaceSalinity_Summer"
8,2019,22597758.27,669919.9383,33.73202822,"surfaceSalinity_Summer"
8,2020,22630687.48,669919.9383,33.78118218,"surfaceSalinity_Summer"
8,2021,22646169.74,669919.9383,33.8042928,"surfaceSalinity_Summer"
8,2022,22682161.75,669919.9383,33.85801863,"surfaceSalinity_Summer"
8,2023,22600059.84,669919.9383,33.73546382,"surfaceSalinity_Summer"
8,2024,22667595.09,669919.9383,33.83627475,"surfaceSalinity_Summer"
6,1998,70931681.14,2072257.744,34.22917895,"surfaceSalinity_Winter"
6,1999,70937240.49,2072257.744,34.2318617,"surfaceSalinity_Winter"
6,2000,70932957.32,2072257.744,34.22979479,"surfaceSalinity_Winter"
6,2001,70931479.92,2072257.744,34.22908185,"surfaceSalinity_Winter"
6,2002,70928343.34,2072257.744,34.22756825,"surfaceSalinity_Winter"
6,2003,70929993.8,2072257.744,34.2283647,"surfaceSalinity_Winter"
6,2004,70935275.62,2072257.744,34.23091352,"surfaceSalinity_Winter"
6,2005,70936453.81,2072257.744,34.23148208,"surfaceSalinity_Winter"
6,2006,70929957.69,2072257.744,34.22834727,"surfaceSalinity_Winter"
6,2007,70929078.18,2072257.744,34.22792285,"surfaceSalinity_Winter"
6,2008,70943210.41,2072257.744,34.23474258,"surfaceSalinity_Winter"
6,2009,70933870.55,2072257.744,34.23023549,"surfaceSalinity_Winter"
6,2010,70939185.14,2072257.744,34.23280012,"surfaceSalinity_Winter"
6,2011,70942337.03,2072257.744,34.23432112,"surfaceSalinity_Winter"
6,2012,70927370.43,2072257.744,34.22709875,"surfaceSalinity_Winter"
6,2013,70927599.91,2072257.744,34.22720949,"surfaceSalinity_Winter"
6,2014,71026810.35,2072257.744,34.27508502,"surfaceSalinity_Winter"
6,2015,71295004,2082200.457,34.24022108,"surfaceSalinity_Winter"
6,2016,71282918.68,2082200.457,34.23441697,"surfaceSalinity_Winter"
6,2017,71262814.23,2082200.457,34.22476159,"surfaceSalinity_Winter"
6,2018,71605234.3,2091973.147,34.22856284,"surfaceSalinity_Winter"
6,2019,71614095.01,2091973.147,34.23279841,"surfaceSalinity_Winter"
6,2020,70957514.51,2072740.01,34.23367821,"surfaceSalinity_Winter"
6,2021,71000924.38,2072740.01,34.25462143,"surfaceSalinity_Winter"
6,2022,70949569.84,2072740.01,34.22984528,"surfaceSalinity_Winter"
6,2023,70933209.8,2072257.744,34.22991663,"surfaceSalinity_Winter"
6,2024,70933116.22,2072257.744,34.22987147,"surfaceSalinity_Winter"
7,1998,213532440.7,6273964.732,34.03468936,"surfaceSalinity_Winter"
7,1999,213526056.9,6273964.732,34.03367185,"surfaceSalinity_Winter"
7,2000,213531592.2,6273964.732,34.03455412,"surfaceSalinity_Winter"
7,2001,213532036.3,6273964.732,34.0346249,"surfaceSalinity_Winter"
7,2002,213524764.9,6273964.732,34.03346592,"surfaceSalinity_Winter"
7,2003,213528246.5,6273964.732,34.03402085,"surfaceSalinity_Winter"
7,2004,213536706,6273964.732,34.03536919,"surfaceSalinity_Winter"
7,2005,213516950.5,6273964.732,34.0322204,"surfaceSalinity_Winter"
7,2006,213634170.1,6273964.732,34.05090388,"surfaceSalinity_Winter"
7,2007,213516250.8,6273964.732,34.03210887,"surfaceSalinity_Winter"
7,2008,213623987.1,6273964.732,34.04928083,"surfaceSalinity_Winter"
7,2009,213430306.5,6273964.732,34.0184103,"surfaceSalinity_Winter"
7,2010,213656020.1,6273964.732,34.05438654,"surfaceSalinity_Winter"
7,2011,213481894.5,6273964.732,34.02663286,"surfaceSalinity_Winter"
7,2012,213535032.6,6273964.732,34.03510248,"surfaceSalinity_Winter"
7,2013,213557022.1,6273964.732,34.03860736,"surfaceSalinity_Winter"
7,2014,213547396,6273964.732,34.03707307,"surfaceSalinity_Winter"
7,2015,213671910.4,6275581.974,34.04814268,"surfaceSalinity_Winter"
7,2016,213632157,6275581.974,34.04180805,"surfaceSalinity_Winter"
7,2017,213550953.1,6275581.974,34.02886839,"surfaceSalinity_Winter"
7,2018,213804909.9,6276948.996,34.06191608,"surfaceSalinity_Winter"
7,2019,213712551.9,6276948.996,34.04720224,"surfaceSalinity_Winter"
7,2020,213660140.8,6274097.464,34.05432287,"surfaceSalinity_Winter"
7,2021,213583417.9,6274097.464,34.04209436,"surfaceSalinity_Winter"
7,2022,213564318.9,6274097.464,34.03905026,"surfaceSalinity_Winter"
7,2023,213646308.3,6273964.732,34.05283859,"surfaceSalinity_Winter"
7,2024,213786830.3,6273964.732,34.07523622,"surfaceSalinity_Winter"
2,1998,20882593.77,613449.881,34.0412386,"surfaceSalinity_Winter"
2,1999,20880441.23,613449.881,34.03772969,"surfaceSalinity_Winter"
2,2000,20881527,613449.881,34.03949963,"surfaceSalinity_Winter"
2,2001,20881619.09,613449.881,34.03964976,"surfaceSalinity_Winter"
2,2002,20879441.4,613449.881,34.03609984,"surfaceSalinity_Winter"
2,2003,20881504.17,613449.881,34.03946242,"surfaceSalinity_Winter"
2,2004,20879732.41,613449.881,34.03657424,"surfaceSalinity_Winter"
2,2005,20870333.39,613449.881,34.02125266,"surfaceSalinity_Winter"
2,2006,20889866.22,613449.881,34.05309361,"surfaceSalinity_Winter"
2,2007,20880659.65,613449.881,34.03808574,"surfaceSalinity_Winter"
2,2008,20869590.4,613449.881,34.02004148,"surfaceSalinity_Winter"
2,2009,20870858.68,613449.881,34.02210895,"surfaceSalinity_Winter"
2,2010,20855522.12,613449.881,33.99710843,"surfaceSalinity_Winter"
2,2011,20868898.51,613449.881,34.01891363,"surfaceSalinity_Winter"
2,2012,20883161.89,613449.881,34.04216471,"surfaceSalinity_Winter"
2,2013,20878395.44,613449.881,34.03439481,"surfaceSalinity_Winter"
2,2014,20878889.76,613449.881,34.0352006,"surfaceSalinity_Winter"
2,2015,21089488.35,618909.3598,34.07524546,"surfaceSalinity_Winter"
2,2016,21072553.72,618909.3598,34.04788341,"surfaceSalinity_Winter"
2,2017,21030889.29,618909.3598,33.98056428,"surfaceSalinity_Winter"
2,2018,21173287.4,621250.1385,34.08174274,"surfaceSalinity_Winter"
2,2019,21125980.02,621250.1385,34.00559406,"surfaceSalinity_Winter"
2,2020,20910474.07,615037.2331,33.99871251,"surfaceSalinity_Winter"
2,2021,20919517.03,615037.2331,34.01341562,"surfaceSalinity_Winter"
2,2022,21014580.83,615037.2331,34.16798155,"surfaceSalinity_Winter"
2,2023,20878004.97,613449.881,34.03375829,"surfaceSalinity_Winter"
2,2024,20878652.43,613449.881,34.03481373,"surfaceSalinity_Winter"
3,1998,29219949.06,856593.2568,34.11181308,"surfaceSalinity_Winter"
3,1999,29216062.18,856593.2568,34.10727547,"surfaceSalinity_Winter"
3,2000,29218923.52,856593.2568,34.11061585,"surfaceSalinity_Winter"
3,2001,29220159.32,856593.2568,34.11205854,"surfaceSalinity_Winter"
3,2002,29216508.16,856593.2568,34.10779612,"surfaceSalinity_Winter"
3,2003,29218811.32,856593.2568,34.11048486,"surfaceSalinity_Winter"
3,2004,29199436.9,856593.2568,34.08786688,"surfaceSalinity_Winter"
3,2005,29202113.99,856593.2568,34.09099215,"surfaceSalinity_Winter"
3,2006,29218383.91,856593.2568,34.1099859,"surfaceSalinity_Winter"
3,2007,29218326.31,856593.2568,34.10991866,"surfaceSalinity_Winter"
3,2008,29234423.91,856593.2568,34.12871124,"surfaceSalinity_Winter"
3,2009,29232098.69,856593.2568,34.12599674,"surfaceSalinity_Winter"
3,2010,29200389.11,856593.2568,34.08897849,"surfaceSalinity_Winter"
3,2011,29224800.93,856593.2568,34.11747722,"surfaceSalinity_Winter"
3,2012,29208631.1,856593.2568,34.09860032,"surfaceSalinity_Winter"
3,2013,29173010.99,856593.2568,34.05701686,"surfaceSalinity_Winter"
3,2014,29215781.65,856593.2568,34.10694798,"surfaceSalinity_Winter"
3,2015,29201548.67,856593.2568,34.09033218,"surfaceSalinity_Winter"
3,2016,29225145.08,856593.2568,34.11787899,"surfaceSalinity_Winter"
3,2017,29237183.1,856593.2568,34.13193237,"surfaceSalinity_Winter"
3,2018,29208610.81,856593.2568,34.09857663,"surfaceSalinity_Winter"
3,2019,29212558.23,856593.2568,34.10318491,"surfaceSalinity_Winter"
3,2020,29212051.4,856593.2568,34.10259323,"surfaceSalinity_Winter"
3,2021,29227960.21,856593.2568,34.12116542,"surfaceSalinity_Winter"
3,2022,29262434.49,856593.2568,34.16141122,"surfaceSalinity_Winter"
3,2023,29234333,856593.2568,34.12860511,"surfaceSalinity_Winter"
3,2024,29217464.14,856593.2568,34.10891215,"surfaceSalinity_Winter"
5,1998,32101885.11,944992.3502,33.97052378,"surfaceSalinity_Winter"
5,1999,32101736.55,944992.3502,33.97036657,"surfaceSalinity_Winter"
5,2000,32102401.69,944992.3502,33.97107043,"surfaceSalinity_Winter"
5,2001,32102164.79,944992.3502,33.97081975,"surfaceSalinity_Winter"
5,2002,32100449.84,944992.3502,33.96900497,"surfaceSalinity_Winter"
5,2003,32101045.2,944992.3502,33.96963498,"surfaceSalinity_Winter"
5,2004,32101566.76,944992.3502,33.9701869,"surfaceSalinity_Winter"
5,2005,32109431.83,944992.3502,33.97850979,"surfaceSalinity_Winter"
5,2006,32084528.42,944992.3502,33.95215677,"surfaceSalinity_Winter"
5,2007,32096619.41,944992.3502,33.96495157,"surfaceSalinity_Winter"
5,2008,32093644.49,944992.3502,33.96180348,"surfaceSalinity_Winter"
5,2009,32133626.25,944992.3502,34.00411257,"surfaceSalinity_Winter"
5,2010,32135411.11,944992.3502,34.00600132,"surfaceSalinity_Winter"
5,2011,32101984.08,944992.3502,33.97062851,"surfaceSalinity_Winter"
5,2012,32097761.98,944992.3502,33.96616065,"surfaceSalinity_Winter"
5,2013,32083360.25,944992.3502,33.9509206,"surfaceSalinity_Winter"
5,2014,32090410.49,944992.3502,33.95838123,"surfaceSalinity_Winter"
5,2015,32119401.08,944992.3502,33.98905936,"surfaceSalinity_Winter"
5,2016,32120170.94,944992.3502,33.98987403,"surfaceSalinity_Winter"
5,2017,32112322.02,944992.3502,33.98156822,"surfaceSalinity_Winter"
5,2018,32112363.73,944992.3502,33.98161236,"surfaceSalinity_Winter"
5,2019,32118278.04,944992.3502,33.98787094,"surfaceSalinity_Winter"
5,2020,32084263.87,944992.3502,33.95187682,"surfaceSalinity_Winter"
5,2021,32047511.21,944992.3502,33.9129848,"surfaceSalinity_Winter"
5,2022,32186471.02,944992.3502,34.06003341,"surfaceSalinity_Winter"
5,2023,32125857.39,944992.3502,33.99589148,"surfaceSalinity_Winter"
5,2024,32113472.76,944992.3502,33.98278595,"surfaceSalinity_Winter"
0,1998,36691822.88,1081648.024,33.92214664,"surfaceSalinity_Winter"
0,1999,36690976.91,1081648.024,33.92136451,"surfaceSalinity_Winter"
0,2000,36691574.66,1081648.024,33.92191715,"surfaceSalinity_Winter"
0,2001,36691492.25,1081648.024,33.92184096,"surfaceSalinity_Winter"
0,2002,36691229.46,1081648.024,33.92159801,"surfaceSalinity_Winter"
0,2003,36691979.33,1081648.024,33.92229127,"surfaceSalinity_Winter"
0,2004,36696205.83,1081648.024,33.92619873,"surfaceSalinity_Winter"
0,2005,36695867.8,1081648.024,33.92588622,"surfaceSalinity_Winter"
0,2006,36706908.27,1081648.024,33.9360933,"surfaceSalinity_Winter"
0,2007,36717129.13,1081648.024,33.94554264,"surfaceSalinity_Winter"
0,2008,36683736.73,1081648.024,33.91467086,"surfaceSalinity_Winter"
0,2009,36694187.21,1081648.024,33.92433249,"surfaceSalinity_Winter"
0,2010,36662591.09,1081648.024,33.8951214,"surfaceSalinity_Winter"
0,2011,36679216.94,1081648.024,33.91049225,"surfaceSalinity_Winter"
0,2012,36690573.63,1081648.024,33.92099168,"surfaceSalinity_Winter"
0,2013,36679543.1,1081648.024,33.91079379,"surfaceSalinity_Winter"
0,2014,36692710.37,1081648.024,33.92296713,"surfaceSalinity_Winter"
0,2015,36730655.34,1081648.024,33.95804783,"surfaceSalinity_Winter"
0,2016,36667684.01,1081648.024,33.89982988,"surfaceSalinity_Winter"
0,2017,36683761.83,1081648.024,33.91469407,"surfaceSalinity_Winter"
0,2018,36688430.96,1081648.024,33.91901075,"surfaceSalinity_Winter"
0,2019,36722995.07,1081648.024,33.95096579,"surfaceSalinity_Winter"
0,2020,36706462.57,1081648.024,33.93568125,"surfaceSalinity_Winter"
0,2021,36732557.62,1081648.024,33.95980652,"surfaceSalinity_Winter"
0,2022,36674535.91,1081648.024,33.90616457,"surfaceSalinity_Winter"
0,2023,36675500.12,1081648.024,33.90705599,"surfaceSalinity_Winter"
0,2024,36750216.3,1081648.024,33.97613223,"surfaceSalinity_Winter"
1,1998,47952739.82,1414462.801,33.90173272,"surfaceSalinity_Winter"
1,1999,47950772.13,1414462.801,33.9003416,"surfaceSalinity_Winter"
1,2000,47952486.88,1414462.801,33.9015539,"surfaceSalinity_Winter"
1,2001,47952724.26,1414462.801,33.90172172,"surfaceSalinity_Winter"
1,2002,47951530.08,1414462.801,33.90087746,"surfaceSalinity_Winter"
1,2003,47952194.4,1414462.801,33.90134712,"surfaceSalinity_Winter"
1,2004,47951424.84,1414462.801,33.90080305,"surfaceSalinity_Winter"
1,2005,47941644.13,1414462.801,33.89388826,"surfaceSalinity_Winter"
1,2006,47951955.37,1414462.801,33.90117813,"surfaceSalinity_Winter"
1,2007,47964000.68,1414462.801,33.90969395,"surfaceSalinity_Winter"
1,2008,47975308.79,1414462.801,33.91768858,"surfaceSalinity_Winter"
1,2009,47949928.88,1414462.801,33.89974544,"surfaceSalinity_Winter"
1,2010,47931162.84,1414462.801,33.88647818,"surfaceSalinity_Winter"
1,2011,47883098.54,1414462.801,33.85249758,"surfaceSalinity_Winter"
1,2012,47909316.78,1414462.801,33.8710334,"surfaceSalinity_Winter"
1,2013,47928518.02,1414462.801,33.88460834,"surfaceSalinity_Winter"
1,2014,47942537.45,1414462.801,33.89451983,"surfaceSalinity_Winter"
1,2015,47992086.38,1414462.801,33.92955004,"surfaceSalinity_Winter"
1,2016,48003531.32,1414462.801,33.9376414,"surfaceSalinity_Winter"
1,2017,48000155.17,1414462.801,33.93525453,"surfaceSalinity_Winter"
1,2018,47925014.42,1414462.801,33.88213136,"surfaceSalinity_Winter"
1,2019,47977155.57,1414462.801,33.91899422,"surfaceSalinity_Winter"
1,2020,47971568.53,1414462.801,33.91504428,"surfaceSalinity_Winter"
1,2021,47966681.91,1414462.801,33.91158953,"surfaceSalinity_Winter"
1,2022,47949783.18,1414462.801,33.89964243,"surfaceSalinity_Winter"
1,2023,47903181.32,1414462.801,33.86669575,"surfaceSalinity_Winter"
1,2024,47949916.95,1414462.801,33.89973701,"surfaceSalinity_Winter"
4,1998,34968242.32,1030353.571,33.9380998,"surfaceSalinity_Winter"
4,1999,34967048.14,1030353.571,33.9369408,"surfaceSalinity_Winter"
4,2000,34966862.92,1030353.571,33.93676104,"surfaceSalinity_Winter"
4,2001,34967958.44,1030353.571,33.93782428,"surfaceSalinity_Winter"
4,2002,34967370.43,1030353.571,33.93725359,"surfaceSalinity_Winter"
4,2003,34968476.1,1030353.571,33.93832669,"surfaceSalinity_Winter"
4,2004,34965158.21,1030353.571,33.93510655,"surfaceSalinity_Winter"
4,2005,34964910.42,1030353.571,33.93486606,"surfaceSalinity_Winter"
4,2006,34944240.66,1030353.571,33.91480521,"surfaceSalinity_Winter"
4,2007,34963045,1030353.571,33.93305559,"surfaceSalinity_Winter"
4,2008,34979985.61,1030353.571,33.94949714,"surfaceSalinity_Winter"
4,2009,35020107.22,1030353.571,33.98843679,"surfaceSalinity_Winter"
4,2010,34963922.02,1030353.571,33.93390678,"surfaceSalinity_Winter"
4,2011,34952775.48,1030353.571,33.9230886,"surfaceSalinity_Winter"
4,2012,34969827.29,1030353.571,33.93963808,"surfaceSalinity_Winter"
